TIME,P,TAVG,THA,THB,TCA,TCB,WRCA,WRCB,PSGA,PSGB,WFWA,WFWB,WSTA,WSTB,VOL,LVPZ,VOID,WLR,WUP,HUP,HLW,WCMT,WRHR,QMWT,MSGA,MSGB,QMGA,QMGB,NSGA,NSGB,TBLD,WTRA,WTRB,TSAT,QRHR,LVCR,SCMA,SCMB,FRCL,PRB,PRBA,TRB,LWRB,DNBR,QFCL,WBK,WSPY,WCSP,HTR,MH2,CNH2,RHBR,RHMT,RHFL,RHRD,RH,PWNT,PWR,TFSB,TFPK,TF,TPCT,WACC,WLPI,WCHG,RM1,RM2,RM3,RM4,RC87,RC131,STRB,STSG,STTB,RBLK,SGLK,DTHY,DWB,WRLA,WRLB,WLD,VCST,VRWS,WADS4,VCMT1,VCMT2,RDPOS,CPS,DPM,GENLD
0,2250.042236,572.418335,611.4680786,611.4680786,531.2052002,535.5319214,15544.5,15544.5,788.4995117,788.4995117,2146.229248,2146.229248,2146.229248,2146.229248,11177,53.50000381,8.39233E-07,0,0,1113.602417,526.71698,59.99995804,390.8599854,3400,225000,225000,1708.5,1708.5,65,65,100,0,0,652.6446533,0,65.76999664,41.17657471,41.17657471,0,14.69999981,12.95647335,120,1,2.700000048,0.146408841,0,0,0,500,0,0,-0.003041229,0.027609149,0,-0.000528,0.02403992,100,100,2048,2048,2048,611.4680786,0,0,13.22999954,1.099999785,2.199999571,3.299999952,4.399999142,5655.817383,3.088554859,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,99.99037933,97.98536682,100000000,52.11999893,1133.333374
5,2236.70166,572.5097656,611.2433472,611.2433472,531.6062012,535.946167,15544.50098,15544.50098,785.6852417,785.6852417,2149.711914,2149.711914,2147.999756,2147.999756,11151.58301,52.34468079,-3.05176E-07,444.2734985,0,1114.58313,527.7897949,60.06993484,390.8599854,3429.095947,225008.2656,225008.2656,1690.345825,1690.345825,64.82363892,64.82363892,100.082489,0,0,651.9279785,0,65.51583099,40.68463135,40.68463135,0,14.92103767,13.02385807,123.0146637,1.025594234,2.677090406,0.546090961,444.2734985,0,0,725.4589633,0,0,-0.018509828,0.025289319,-0.012552591,-0.000313995,-0.006087094,99.45719147,100.8557663,2057.688965,2057.688965,2057.688965,611.2433472,0,0,33.07500076,89.58927917,2.199999571,3.299999952,4.399999142,5655.817383,3.088554859,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,99.89419556,97.99129486,99457192.42,-0.126357406,1134.268311
10,2214.446533,572.7752686,611.6325073,611.6325073,531.7455444,536.0905762,15544.50293,15544.50293,784.6045532,784.6045532,2147.227295,2147.227295,2141.687256,2141.687256,11101.23535,50.05613708,-3.35693E-06,440.9371033,0,1116.474609,527.6781616,60.30630112,390.8599854,3382.282471,225019.2031,225019.2031,1703.760986,1703.760986,65.04790497,65.04790497,99.78836823,0,0,650.5353394,0,65.01235199,38.90283203,38.90283203,0,15.11669731,13.08350563,125.6832123,1.050573587,2.714143991,0.941456914,440.9371033,0,0,1600.000052,0,0,-0.034560394,0.018538291,0.013250501,-0.000313995,-0.003085599,98.16233826,99.47889709,2037.772339,2037.772339,2037.772339,611.6325073,0,0,33.07500076,175.8435822,2.199999571,3.299999952,4.399999142,5655.817383,3.088554859,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,99.79769897,97.99129486,98162335.16,-0.04422706,1130.934814
15,2190.824463,572.8181763,611.7310791,611.7434082,531.7330322,536.0664673,15584.33008,15574.69238,785.6209717,785.6203613,2142.236084,2142.209717,2115.118652,2114.455811,11042.98242,47.40829468,6.10352E-07,437.940033,0,1118.505615,527.6431885,60.59396744,390.8599854,3347.382568,225112.3281,225113.4844,1700.581665,1700.079834,65.05245972,65.0440979,98.53501129,0,0,648.9664307,0,64.42982483,37.23535156,37.22302246,0,15.28987122,13.13629818,128.045105,1.075040698,2.74733758,1.291557074,437.940033,0,0,1600.000052,0,0,-0.050674897,0.017445229,0.031959828,-0.000313995,-0.001583834,97.59308624,98.45243073,2023.331177,2023.331177,2023.331177,611.7310791,0,0,33.07500076,260.0087585,2.199999571,3.299999952,4.399999142,5655.817383,3.088554859,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,99.70075989,97.99129486,97593092.92,-0.025649063,1116.730103
20,2166.421143,572.6506958,611.3310547,611.3530884,531.7985229,536.1229248,15664.87793,15644.81836,787.2355957,787.2350464,2136.157471,2136.11499,2100.380371,2099.733154,10982.90234,44.67739868,4.27246E-06,435.0256653,0,1118.714478,527.8690186,60.89582443,390.8599854,3324.972168,225271.2031,225274.4531,1688.655151,1688.159546,65.08288574,65.07588959,97.84866333,0,0,647.3495483,0,63.82902527,36.01849365,35.99645996,0,15.44387054,13.18324375,130.1455078,1.09906435,2.778823376,1.602588892,435.0256653,0,0,1600.000052,0,0,-0.066856384,0.021708537,0.044277567,-0.000313995,-0.001184279,97.19944,97.79329681,2013.823486,2013.823486,2013.823486,611.3310547,0,0,33.07500076,342.2738342,2.199999571,3.299999952,4.399999142,5655.817383,3.088554859,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,99.60334778,97.99129486,97199440,-0.019578356,1108.951538
25,2140.494141,572.394165,610.6629028,610.6895142,531.9525757,536.274353,15745.94824,15726.12109,788.4993896,788.4989014,2129.315674,2129.253174,2089.550781,2088.920654,10924.75195,42.03417969,0,431.7319031,0,1121.51123,528.166687,61.18686295,390.8599854,3308.125244,225459.6406,225465.1406,1675.428101,1674.944458,65.13143158,65.1251297,97.34448242,0,0,645.6002808,0,63.24752045,34.93737793,34.9107666,0,15.58106041,13.22506523,132.0166321,1.122687578,2.805777311,1.87975049,431.7319031,0,0,1600.000052,0,0,-0.083104402,0.028221974,0.053951215,-0.000313995,-0.001245207,96.77099609,97.29779816,2006.356689,2006.356689,2006.356689,610.6629028,0,0,33.07500076,422.6792908,2.199999571,3.299999952,4.399999142,5655.817383,3.088554859,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,99.50544739,97.99129486,96770995.86,-0.027362661,1103.237427
30,2115.025146,572.1325073,609.9403076,609.9697876,532.1506348,536.4720459,15827.05273,15807.89648,789.3218384,789.3212891,2121.669678,2121.585205,2079.464844,2078.589844,10869.08594,39.50388336,-5.0354E-06,428.3483887,0,1124.171265,528.4720459,61.46227264,390.8599854,3291.873535,225663.3281,225671.0625,1663.927246,1663.248657,65.18651581,65.18081665,96.86883545,0,0,643.8826294,0,62.69086075,33.94232178,33.9128418,0,15.75836754,13.27083302,134.0643463,1.146873593,2.831345081,2.171348333,428.3483887,0,0,1600.000052,0,0,-0.099416047,0.034844805,0.063464344,-0.000313995,-0.001420895,96.26986694,96.81980896,1999.013794,1999.013794,1999.013794,609.9403076,0,0,33.07500076,501.2966919,2.199999571,3.299999952,4.399999142,5655.817383,3.088554859,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,99.40711212,97.99129486,96269869.8,-0.027911169,1097.846802
35,2090.196533,571.8880615,609.2515869,609.277832,532.3490601,536.6765747,15909.2168,15889.46094,789.9016113,789.9013062,2113.132568,2113.046143,2068.548828,2067.7771,10815.40723,37.06396103,-8.39233E-07,424.9346008,0,1126.693115,528.7546387,61.7248497,390.8599854,3274.54541,225879.1094,225888.5938,1653.992432,1653.375244,65.23967743,65.24195099,96.36263275,0,0,642.203125,0,62.15407181,32.95153809,32.92529297,0,15.97273445,13.32060719,136.2912903,1.171566844,2.858688354,2.500254393,424.9346008,0,0,1600.000052,0,0,-0.115788117,0.04101304,0.073577017,-0.000313995,-0.001512053,95.72747803,96.31015778,1991.20813,1991.20813,1991.20813,609.2515869,0,0,33.07500076,578.0958862,2.199999571,3.299999952,4.399999142,5655.817383,3.088554859,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,99.30834961,97.99129486,95727473.5,-0.027766762,1092.109863
40,2066.094971,571.6537476,608.5986328,608.6207886,532.532959,536.8668823,15991.875,15961.26172,790.3966064,790.3966675,2103.739746,2103.627686,2056.747314,2056.75,10763.25,34.69318008,-3.8147E-07,421.5688782,0,1129.059326,528.9057007,61.97766876,390.8599854,3256.406494,226105.8281,226116.7188,1643.903687,1643.908936,65.29787445,65.29998016,95.83079529,0,0,640.5795898,0,61.63249969,31.98095703,31.95880127,0,16.16978455,13.36636066,138.3383331,1.195792556,2.882669687,2.802562237,421.5688782,0,0,1600.000052,0,0,-0.132217407,0.046908461,0.084104031,-0.000313995,-0.001518908,95.17519379,95.77666473,1983.082642,1983.082642,1983.082642,608.5986328,0,0,33.07500076,653.1409302,2.199999571,3.299999952,4.399999142,5655.817383,3.088554859,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,99.20916748,97.99129486,95175188.78,-0.029980766,1086.082397
45,2041.928101,571.4192505,607.9519043,607.9783325,532.7072144,537.0393066,16032.5957,16033.75781,790.8672485,790.8670044,2093.564697,2093.419189,2045.32312,2045.023193,10712.15723,32.37079239,2.05994E-06,418.1385803,0,1131.362427,529.1393433,62.22351074,390.8599854,3238.081055,226340.6719,226353.5469,1634.641113,1634.41687,65.35800171,65.35781097,95.29145813,0,0,638.892395,0,61.12157059,30.94049072,30.9140625,0,16.35068512,13.4083643,140.2175903,1.219612598,2.910135984,3.080054522,418.1385803,0,0,1600.000052,0,0,-0.148701489,0.0527917,0.094697006,-0.000313995,-0.001526773,94.64072418,95.23767853,1974.90625,1974.90625,1974.90625,607.9519043,0,0,33.07500076,726.5181274,2.199999571,3.299999952,4.399999142,5655.817383,3.088554859,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,99.10958099,97.99129486,94640725.85,-0.029387297,1079.969849
50,2017.674561,571.175415,607.3036499,607.3323364,532.8674316,537.1994629,16114.94629,16106.20703,791.3009644,791.3006592,2082.712646,2082.534668,2033.88916,2033.570801,10662.10352,30.09560776,-1.44958E-06,414.6343384,0,1133.608398,529.3563232,62.46277237,390.8599854,3219.986572,226580.3594,226595.0156,1625.24231,1625.009277,65.41869354,65.41642761,94.75828552,0,0,637.1655273,0,60.62103653,29.86187744,29.83319092,0,16.51699448,13.44697952,141.9453125,1.243053079,2.938159466,3.334952116,414.6343384,0,0,1600.000052,0,0,-0.165237889,0.058891434,0.105162032,-0.000313995,-0.001498416,94.11743164,94.70549011,1966.828613,1966.828613,1966.828613,607.3036499,0,0,33.07500076,798.2944336,2.199999571,3.299999952,4.399999142,5655.817383,3.088554859,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,99.00962067,97.99129486,94117426.87,-0.029764993,1073.927246
55,1993.60376,570.9237061,606.7005615,606.7263184,532.9671631,537.3034668,16198.88281,16178.91602,791.6719971,791.6717529,2071.281982,2071.074219,2022.751709,2022.158813,10613.17383,27.87152481,-2.82288E-06,411.0791931,0,1135.78186,529.5639038,62.69491196,390.8599854,3202.151855,226821.1563,226836.9375,1615.823853,1615.362427,65.47911835,65.47577667,94.23295593,0,0,635.4462891,0,60.13173676,28.74572754,28.7199707,0,16.66972733,13.4824419,143.5319824,1.266168952,2.965234995,3.569162369,411.0791931,0,0,1600.000052,0,0,-0.181824788,0.065169126,0.115491211,-0.000313995,-0.001478451,93.60224152,94.18093872,1958.855835,1958.855835,1958.855835,606.7005615,0,0,33.07500076,868.5281372,2.199999571,3.299999952,4.399999142,5655.817383,3.088554859,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,98.90927887,97.99129486,93602246.05,-0.02865749,1067.973511
60,1970.204834,570.6668091,606.1554565,606.175415,532.9989014,537.3416748,16283.87695,16252.25977,791.9694824,791.9696045,2059.344482,2059.131836,2011.32019,2011.298218,10565.38281,25.69920349,-3.35693E-06,407.5718079,0,1137.833252,529.6619263,62.91997528,390.8599854,3184.494629,227059.6094,227076.0156,1605.70459,1605.687012,65.53489685,65.53814697,93.71362305,0,0,633.7782593,0,59.65382767,27.62280273,27.60284424,0,16.81101227,13.51524734,144.9997101,1.288921952,2.9882617,3.78592062,407.5718079,0,0,1600.000052,0,0,-0.198459476,0.071556337,0.125744775,-0.000313995,-0.001472354,93.08177948,93.66160583,1950.941406,1950.941406,1950.941406,606.1554565,0,0,33.07500076,937.2888184,2.199999571,3.299999952,4.399999142,5655.817383,3.088554859,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,98.80856323,97.99129486,93081778.29,-0.0291334,1062.087769
65,1946.7146,570.4066772,605.6221924,605.6465454,533.0095825,537.3484497,16326.37988,16325.80566,792.2095947,792.2094116,2046.999146,2046.748535,2000.38501,2000.020264,10518.64258,23.574646,-3.66211E-06,403.9856873,0,1139.835571,529.8430786,63.13821411,390.8599854,3166.918213,227292.5156,227310.1406,1596.513916,1596.238159,65.59487152,65.59322357,93.19612885,0,0,632.105896,0,59.18642426,26.48370361,26.45935059,0,16.9413929,13.54551983,146.3541565,1.311379075,3.015229464,3.98575592,403.9856873,0,0,1600.000052,0,0,-0.215140074,0.078003526,0.135949969,-0.000313995,-0.001500573,92.56964111,93.14465332,1943.064331,1943.064331,1943.064331,605.6221924,0,0,33.07500076,1004.631897,2.199999571,3.299999952,4.399999142,5655.817383,3.088554859,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,98.7075119,97.99129486,92569643.26,-0.029460689,1056.222778
70,1923.575073,570.1392822,605.1008911,605.1254272,532.9974976,537.3362427,16411.1582,16388.98047,792.3879395,792.3876343,2034.299561,2034.021362,1989.494385,1988.857056,10472.93359,21.49699211,2.32697E-06,400.3800354,0,1141.762207,530.0092773,63.34999084,390.8599854,3149.46582,227518.1719,227536.5625,1587.365845,1586.869507,65.65118408,65.64812469,92.68235016,0,0,630.4538574,0,58.72933578,25.35296631,25.32843018,0,17.13098145,13.58172989,147.9741516,1.334595561,3.042026043,4.218925476,400.3800354,0,0,1600.000052,0,0,-0.231864631,0.08460933,0.146090478,-0.000313995,-0.001478832,92.06221771,92.63134766,1935.237183,1935.237183,1935.237183,605.1008911,0,0,33.07500076,1070.597778,2.199999571,3.299999952,4.399999142,5655.817383,3.088554859,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,98.60609436,97.99129486,92062217,-0.028704941,1050.399902
75,1900.563599,569.8670044,604.5877075,604.6107178,532.9669189,537.3070068,16494.96094,16463.04883,792.4998779,792.4998779,2021.315186,2021.025513,1978.290771,1978.199219,10428.2207,19.46459579,4.04358E-06,396.7388,0,1143.625854,530.0635986,63.55539703,390.8599854,3132.153809,227734.3594,227753.5156,1577.522583,1577.45874,65.70204163,65.70331573,92.17304993,0,0,628.7445068,0,58.28220749,24.15679932,24.13378906,0,17.31135178,13.61596298,149.5056763,1.357508063,3.064777613,4.444434166,396.7388,0,0,1600.000052,0,0,-0.248630971,0.091313481,0.156167731,-0.000313995,-0.001463758,91.55310822,92.12216949,1927.458862,1927.458862,1927.458862,604.5877075,0,0,33.07500076,1135.182495,2.199999571,3.299999952,4.399999142,5655.817383,3.088554859,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,98.50435638,97.99129486,91553109.88,-0.029330874,1044.62793
80,1877.884277,569.590271,604.0718384,604.0978394,532.9281006,537.2648315,16538.0957,16526.83008,792.5583496,792.5581665,2008.128296,2007.811279,1967.686646,1967.086792,10384.49512,17.47704506,-1.25885E-06,393.0862122,0,1145.418213,530.2004395,63.75449371,390.8599854,3114.975342,227939.3594,227959.5,1568.513428,1568.041504,65.75327301,65.75222015,91.66712952,0,0,627.0325928,0,57.84495163,22.96075439,22.93475342,0,17.47974586,13.64792156,150.9355164,1.380118489,3.090558529,4.65531683,393.0862122,0,0,1600.000052,0,0,-0.265437007,0.09810435,0.166166201,-0.000313995,-0.001480451,91.05518341,91.61692047,1919.741333,1919.741333,1919.741333,604.0718384,0,0,33.07500076,1198.431885,2.199999571,3.299999952,4.399999142,5655.817383,3.088554859,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,98.40228271,97.99129486,91055178.64,-0.028636813,1038.894165
85,1855.28064,569.3065186,603.5664063,603.5855103,532.8676758,537.2108154,16623.9082,16590.51953,792.5546875,792.5547485,1994.785889,1994.460938,1956.547485,1956.729126,10341.74805,15.53399849,-8.01086E-07,389.3786926,0,1147.162598,530.2285767,63.94740677,390.8599854,3097.946533,228132.3906,228152.5938,1558.838257,1558.979858,65.79780579,65.80178833,91.1663208,0,0,625.3252563,0,57.41748047,21.7588501,21.73974609,0,17.63745117,13.67784977,152.2746277,1.402419448,3.113880873,4.852808952,389.3786926,0,0,1600.000052,0,0,-0.282281041,0.105043426,0.176100329,-0.000313995,-0.001451268,90.5532608,91.11607361,1912.073486,1912.073486,1912.073486,603.5664063,0,0,33.07500076,1260.390137,2.199999571,3.299999952,4.399999142,5655.817383,3.088554859,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,98.2999115,97.99129486,90553259.85,-0.02913098,1033.218384
90,1833.08374,569.0184326,603.0501709,603.0755005,532.8066406,537.1429443,16666.22656,16654.49219,792.4932861,792.4956055,1981.369263,1981.012207,1946.171997,1945.795898,10299.91504,13.63249397,-1.71661E-06,385.6699829,0,1148.833252,530.3504639,64.13456726,390.8599854,3081.093994,228311.5781,228332.6875,1550.005005,1549.717773,65.84321594,65.8422699,90.66989899,0,0,623.6509399,0,56.99914932,20.60076904,20.57543945,0,17.78564262,13.70597363,153.5329285,1.42439878,3.13940835,5.038107395,385.6699829,0,0,1600.000052,0,0,-0.299161077,0.112063624,0.185931966,-0.000313995,-0.001479494,90.06396484,90.62041473,1904.484741,1904.484741,1904.484741,603.0501709,0,0,33.07500076,1321.100586,2.199999571,3.299999952,4.399999142,5655.817383,3.088554859,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,98.19723511,97.99129486,90063965.32,-0.029630981,1027.592163
95,1810.668701,568.7223511,602.5478516,602.5662842,532.718689,537.0610352,16753.0293,16718.76953,792.3600464,792.3602905,1967.904907,1967.545044,1935.330322,1935.494019,10258.99023,11.77230167,4.02451E-06,381.8443604,0,1150.479248,530.3735962,64.31596375,390.8599854,3064.35791,228477.1875,228497.9063,1540.526855,1540.650879,65.88050842,65.88451385,90.17733002,0,0,621.9624023,0,56.58990097,19.41455078,19.39611816,0,17.92440796,13.73230934,154.7111816,1.446113229,3.161767721,5.211675644,381.8443604,0,0,1600.000052,0,0,-0.316075295,0.119252585,0.195707455,-0.000313995,-0.001429231,89.57649994,90.12817383,1896.939331,1896.939331,1896.939331,602.5478516,0,0,33.07500076,1380.594116,2.199999571,3.299999952,4.399999142,5655.817383,3.088554859,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,98.0942688,97.99129486,89576500.65,-0.028587027,1022.009705
100,1790.947754,568.5119019,599.831543,599.8555908,534.9995728,539.3624268,16795.54688,16783.28711,841.6316528,841.6221313,1523.389038,1523.008667,0.278877348,-0.278877348,10223.28809,10.14946079,5.14984E-07,377.4680176,0,1151.994507,544.7525635,64.49165344,390.8599854,2330.302734,231703.5781,231724.5,1058.559692,1058.162354,46.73246384,46.73203278,0,0,0,620.3729858,0,56.23287964,20.54144287,20.51739502,0,18.05602837,13.75728893,155.8287811,1.467433453,4.167677402,5.375675201,377.4680176,0,0,1600.000052,0,0,-0.333023071,0.124346331,0.718731046,-1.803999901,-1.29394567,5.750789642,68.53831482,1493.233276,1493.233276,1493.233276,599.831543,0,0,33.07500076,1438.886963,2.250405073,3.299999952,4.399999142,5655.050781,3.088522434,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,97.99102783,48.00000763,21440540.6,-24.1405468,0
105,1764.474731,568.3297119,591.8799438,591.8938599,542.5501099,546.9994507,16882.45703,16848.44141,929.1157227,929.1103516,1221.03772,1220.64563,0.200090438,-0.200090438,10178.74805,8.124912262,2.28882E-07,374.5335693,0,1153.613281,552.3842773,64.64022064,390.8599854,996.7288818,238480.9375,238502.125,717.8048706,717.6341553,49.17557144,49.17635345,0,0,0,618.5575562,0,55.7874794,26.6776123,26.66369629,0,18.18613434,13.78180504,156.9255981,1.488079786,9.757008553,5.535952568,374.5335693,0,0,1600.000052,0,0,-0.349995255,0.128745332,1.399338126,-3.607999802,-2.429911852,5.320126057,29.31555557,967.8931885,967.8931885,967.8931885,591.8799438,0,0,33.07500076,1495.992432,2.376386404,3.299999952,4.399999142,5653.135254,3.088440895,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,97.88759613,0,7305319.833,-2.483526468,0
110,1712.822876,564.3184204,582.7816162,582.7975464,540.2353516,551.473938,17014.17188,16969.21289,986.1702881,986.1639404,937.0075684,936.6050415,0.178264245,-0.178264245,10076.10645,3.459391356,1.64509E-06,371.9896545,0,1156.998657,554.7418823,131.8051758,980.3648682,491.8112793,243795.8125,243816.9219,428.521698,428.2085876,51.02222443,51.02331924,0,0,0,614.5758057,266.6592407,54.76106262,31.79418945,31.77825928,0,18.37845421,13.81167221,158.2617798,1.509344578,19.85488892,5.728965282,371.9896545,0,0,0,0,0,-0.370468318,0.223089054,1.662423134,-3.607999802,-2.092956066,4.878031731,14.46503735,764.8258667,764.8258667,764.8258667,582.7816162,0,0,33.07500076,1552.215332,2.50232482,3.299999952,4.399999142,5651.220215,3.088359356,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,99.95729828,97.7834549,0,5106475.524,-1.547817588,0
115,1653.935913,560.1425171,572.864624,572.8827515,541.8773804,552.9590454,17148.39258,17106.07617,1017.118225,1017.113708,674.3682861,673.9575195,0.158125639,-0.158125639,9955.591797,0,0.444082022,215.2133789,0,1160.87439,631.5067139,133.2745361,970.8608398,291.9349976,247748.5313,247769.4531,237.5570068,237.3682098,52.3004303,52.30203629,0,0,0,609.7610474,264.0741577,53.55591965,36.89642334,36.8782959,0,18.54415131,13.83740425,159.4129944,1.527443171,33.54461288,5.904358387,215.2133789,0,0,0,0,0,-0.404901415,0.316277653,1.7700876,-3.607999802,-1.926535964,4.582015038,8.586323738,681.7229004,681.7229004,681.7229004,572.864624,0,0,33.07500076,1600.669556,2.628219128,3.299999952,4.399999142,5649.307617,3.088278055,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,99.84988403,97.67835236,0,3984464.251,-1.162461758,0
120,1619.699707,555.9460449,564.4946289,564.5050049,541.9418335,552.8561401,17148.39258,17106.07617,1031.494629,1031.493164,434.4669189,434.0589294,0.049789127,-0.049789127,9883.413086,0,1.165869236,213.3223114,0,1163.111938,627.0474854,134.0132141,960.9035645,211.3131561,250450.6406,250470.375,108.9327621,108.845932,53.11771011,53.12129974,0,0,0,606.6962891,261.3657837,52.83412933,42.20166016,42.19128418,0,18.66173172,13.85566235,160.2299194,1.538631201,46.27957153,6.02468729,213.3223114,0,0,0,0,0,-0.439377457,0.404871315,1.817075372,-3.607999802,-1.825430632,4.374150753,6.215092659,645.4544678,645.4544678,645.4544678,564.4946289,0,0,33.07500076,1632.446411,2.754070997,3.299999952,4.399999142,5647.39502,3.088196516,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,99.74226379,97.57297516,0,3261968.462,-0.981594145,0
125,1617.720459,552.395874,558.6625977,558.6578369,539.9653931,552.2359009,9124.849609,9217.314453,1036.044556,1036.045166,217.8191833,217.421936,-0.023076858,0.023076858,9849.572266,0,1.504277349,213.1109314,0,1163.357544,626.5470581,134.2835083,952.2741089,175.8849335,252017.6406,252035.2969,33.76439667,33.7634964,53.56340027,53.56811142,0,0,0,606.3536987,259.0185547,52.49572372,47.69110107,47.69586182,0,18.76366043,13.87149334,160.9380798,1.548666358,38.51142502,6.12874794,213.1109314,0,0,0,0,0,-0.478555322,0.475948781,1.840161443,-3.607999802,-1.770445108,4.215619087,5.173086166,627.6350708,627.6350708,627.6350708,558.6625977,0,0,33.07500076,1660.814453,2.879880428,3.299999952,4.399999142,5645.484375,3.088115215,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,99.63465118,97.46760559,0,2737515.346,-0.880216718,0
130,1611.553955,550.1499634,554.8328247,554.8267822,539.3676758,551.5142822,5030.968262,5079.460938,1036.93042,1036.93103,24.09801102,23.71204567,-0.019242378,0.019242378,9819.276367,0,1.807236314,212.7823181,0,1163.737793,625.7684326,134.510498,946.6004028,157.6612091,252564.7656,252580.2813,6.767623901,6.772360325,53.72537231,53.7294426,0,0,0,605.821106,257.4753113,52.19276428,50.98828125,50.99432373,0,18.87343597,13.88854218,161.7007599,1.559779406,29.18254662,6.240786552,212.7823181,0,0,0,0,0,-0.517640829,0.519114614,1.852687597,-3.607999802,-1.75383842,4.08838129,4.637094498,617.9664307,617.9664307,617.9664307,554.8328247,0,0,33.07500076,1692.153198,3.005645514,3.299999952,4.399999142,5643.574219,3.088033676,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,99.52703094,97.36223602,0,2331731.684,-0.816537797,0
135,1606.044434,548.4553833,552.1735229,552.1687622,538.6947021,550.7318115,2883.480957,2908.914551,1037.171631,1037.171631,0,0,0,0,9792.741211,0,2.072587967,212.4936676,0,1164.07019,625.0837402,134.6915436,942.2307739,147.4762268,252565.75,252581.125,-0.000182578,-0.000182763,53.73164749,53.73526764,0,0,0,605.3533325,256.2867737,51.92741394,53.17980957,53.18457031,0,18.98083496,13.90522099,162.4469299,1.570784688,21.7648735,6.3504076,212.4936676,0,0,0,0,0,-0.556634665,0.550773919,1.860313535,-3.607999802,-1.753547072,3.982649803,4.337535858,612.0802002,612.0802002,612.0802002,552.1735229,0,0,33.07500076,1723.3125,3.131367922,3.299999952,4.399999142,5641.665527,3.087952614,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,99.41941071,97.25686646,0,2005387.766,-0.773942351,0
140,1600.644531,547.2620239,550.59198,550.5807495,537.9459229,549.8842163,1756.823608,1770.162598,1037.171631,1037.171631,0,0,0,0,9766.827148,0,2.331728458,212.2124176,0,1164.392456,624.4157715,134.8650208,938.9436646,140.7998505,252565.75,252581.125,-0.00071129,-0.000712167,53.73164749,53.73526764,0,0,0,604.897522,255.3926697,51.66827011,54.30554199,54.31677246,0,19.08391571,13.9212265,163.1631165,1.581822634,16.56072617,6.455634594,212.2124176,0,0,0,0,0,-0.59553498,0.572603941,1.865488648,-3.607999802,-1.765442252,3.8925457,4.141171932,608.0856934,608.0856934,608.0856934,550.59198,0,0,33.07500076,1754.298096,3.2570467,3.299999952,4.399999142,5639.757813,3.087871075,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,99.3117981,97.15149689,0,1736199.804,-0.744048834,0
