TIME,P,TAVG,THA,THB,TCA,TCB,WRCA,WRCB,PSGA,PSGB,WFWA,WFWB,WSTA,WSTB,VOL,LVPZ,VOID,WLR,WUP,HUP,HLW,WCMT,WRHR,QMWT,MSGA,MSGB,QMGA,QMGB,NSGA,NSGB,TBLD,WTRA,WTRB,TSAT,QRHR,LVCR,SCMA,SCMB,FRCL,PRB,PRBA,TRB,LWRB,DNBR,QFCL,WBK,WSPY,WCSP,HTR,MH2,CNH2,RHBR,RHMT,RHFL,RHRD,RH,PWNT,PWR,TFSB,TFPK,TF,TPCT,WACC,WLPI,WCHG,RM1,RM2,RM3,RM4,RC87,RC131,STRB,STSG,STTB,RBLK,SGLK,DTHY,DWB,WRLA,WRLB,WLD,VCST,VRWS,WADS4,VCMT1,VCMT2,RDPOS,CPS,DPM,GENLD
50,191.4086304,432.2734985,433.6719055,434.1825562,427.3790588,433.8848572,474.609314,471.3197632,927.1547852,927.1547852,0,0,0,0,5302.267578,0,46.97732162,879.5220337,0,1197.817139,1197.817139,191.7670593,686.0137329,135.0856781,229631.5938,229731.375,-0.031944599,-0.031868923,47.32402039,47.34703445,0,0,0,379.4597778,186.5957336,-15.9838028,-54.21212769,-54.72277832,0,54.40300751,16.1735878,263.9329224,3.880589485,75.35858917,127.154953,879.5220337,0,64.99171448,0,0,0.114376396,-2.243226051,1.277477026,1.705924988,-3.607999802,-2.867823839,3.445559025,3.973108053,1104.313232,731.2481689,731.2481689,1142.838379,1134.523804,0,33.07500076,7911.192383,3.382683754,3.299999952,4.399999142,5637.850586,3.087789774,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,2512850.543,-0.721939325,0
55,164.1138763,423.6871643,424.9737549,425.4685974,419.1079102,425.221405,474.609314,471.3197632,927.1509399,927.1509399,0,0,0,0,5307.286621,0,46.92713165,753.1055298,0,1195.598633,1195.598633,191.7057495,666.8371582,131.9583282,229631.5938,229731.375,-0.034604274,-0.034522299,47.32397461,47.34699249,0,0,0,366.3624573,181.3796997,-15.94795227,-58.61129761,-59.10614014,0,55.34299469,16.2070713,265.4312744,3.89407897,80.73714447,128.4997253,753.1055298,0,64.99085236,0,0,0.125211388,-2.568338156,1.253041387,1.712247133,-3.607999802,-3.211049557,3.386231661,3.881127357,1097.348145,726.3681641,726.3681641,1161.605469,1119.243408,0,33.07500076,8012.191406,3.508276463,3.299999952,4.399999142,5635.944824,3.087708712,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,2193983.368,-0.704560876,0
60,142.40271,414.6635742,415.840271,416.3243103,410.3901367,416.1211548,474.609314,471.3197632,927.1466675,927.1466675,0,0,0,0,5333.466309,0,46.66533661,652.559021,0,1193.37854,1193.37854,191.3859406,646.6334839,129.1086731,229631.5938,229731.375,-0.037410967,-0.037322339,47.32392883,47.3469696,0,0,0,355.0533447,175.8843079,-15.76095486,-60.78692627,-61.27096558,0,56.09532928,16.23387718,266.6304932,3.907589912,85.56163025,129.5737457,652.559021,0,64.9899826,0,0,0.135387689,-2.881304979,1.221232772,1.718583107,-3.607999802,-3.549489021,3.332949877,3.79731369,1090.813599,721.4777222,721.4777222,1179.77771,1102.143311,0,33.07500076,8099.694824,3.633826733,3.299999952,4.399999142,5634.040039,3.087627411,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,1921282.675,-0.689998746,0
65,124.8869476,405.3904724,406.4610596,406.9373474,401.4109497,406.7728882,474.609314,471.3197632,927.1421509,927.1421509,0,0,0,0,5367.793945,0,46.32205963,571.8526611,0,1191.211548,1191.211548,190.9665833,625.8465576,126.486412,229631.5938,229731.375,-0.040301926,-0.040206451,47.32388687,47.34692383,0,0,0,344.8522644,170.2302704,-15.51575756,-61.60879517,-62.08508301,0,56.71130371,16.25582314,267.6123657,3.920804024,89.92414093,130.4519958,571.8526611,0,64.98912048,0,0,0.144945011,-3.182435274,1.183172464,1.724894047,-3.607999802,-3.882368803,3.284296989,3.720188618,1084.680908,716.6065063,716.6065063,1197.484619,1083.816772,0,33.07500076,8176.320313,3.759333849,3.299999952,4.399999142,5632.136719,3.08754611,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,1686813.749,-0.677059352,0
70,110.609436,396.1112366,397.0818787,397.5514526,392.4094238,397.4212036,474.609314,471.3197632,927.1373901,927.1373291,0,0,0.003857848,-0.003857848,5406.488281,0,45.93511963,505.940094,0,1189.113525,1189.113525,190.4938812,605.022522,124.0522842,229631.5938,229731.375,-0.043199819,-0.043097463,47.32391357,47.34680557,0,0,0,335.7125854,164.5661316,-15.23936939,-61.36929321,-61.83886719,0,57.21972275,16.27393341,268.4227905,3.933870554,93.89789581,131.1752014,505.940094,0,64.98825836,0,0,0.153922349,-3.472400665,1.140856028,1.731166601,-3.607999802,-4.208377838,3.239252329,3.648596525,1078.922729,711.7648926,711.7648926,1214.875122,1065.228516,0,33.07500076,8243.956055,3.884798765,3.299999952,4.399999142,5630.234375,3.087465048,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,1484442.367,-0.665008128,0
75,98.80741882,386.8849487,387.7617798,388.2252197,383.4453125,388.1253662,474.609314,471.3197632,927.1335449,927.1333618,0,0,0.013481938,-0.013481938,5472.150879,0,45.27849197,451.6358643,0,1187.10498,1187.10498,189.6917419,584.3065796,121.7771759,229631.5938,229731.375,-0.046084151,-0.045974959,47.32378387,47.34687042,0,0,0,327.2535095,158.9313812,-14.77035046,-60.50827026,-60.97171021,13.60005188,57.64344025,16.28902626,269.0982056,3.946830034,97.55337524,131.778244,451.6358643,0,64.98739624,0,0,0.162356988,-3.751713991,1.095803142,1.7373842,-3.607999802,-4.526526451,3.197078228,3.581681728,1073.513794,706.9656982,706.9656982,1232.000122,1046.599243,0,33.07500076,8336.78418,4.1541152,3.299999952,4.399999142,1558097.5,501.8521423,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,1309268.376,-0.653401613,0
80,88.84679413,377.8791199,378.670105,379.1268005,374.6832581,379.0530701,474.609314,471.3197632,927.1298828,927.1296387,0,0,-0.01155946,0.01155946,5521.881836,0,44.78118134,405.7587891,0,1185.163086,1185.163086,189.0842133,564.0522461,119.6387558,229631.5938,229731.375,-0.048904777,-0.048788916,47.32382584,47.34675598,0,0,0,320.1071472,153.4222107,-14.41512966,-58.56295776,-59.01965332,20.8080864,57.99972534,16.30171013,269.6661377,3.959633112,100.9602203,132.2840118,405.7587891,0,64.98653412,0,0,0.170284599,-4.021026134,1.050123692,1.743539453,-3.607999802,-4.835362911,3.15723896,3.518786907,1068.43042,702.2145996,702.2145996,1248.960205,1028.881592,0,33.07500076,8784.620117,6.132958412,3.299999952,4.399999142,2369816.25,763.0239868,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,1157282.844,-0.641980231,0
85,80.6986084,369.0935669,369.8045044,370.2539368,366.1257935,370.20578,474.609314,471.3197632,927.1262817,927.1259766,0,0,-0.009635814,0.009635814,5576.166016,0,44.23834229,368.2695313,0,1183.372437,1183.372437,188.4210663,544.3224487,117.6194992,229631.5938,229731.375,-0.051652782,-0.051530432,47.32384109,47.34667587,0,0,0,312.3684692,148.0557098,-14.02738571,-57.43603516,-57.88546753,27.95210266,58.29787445,16.31163025,270.1098633,3.972512245,104.0984192,132.6886902,368.2695313,0,64.985672,0,0,0.177738443,-4.280829906,1.005025268,1.749622822,-3.607999802,-5.134181499,3.119343758,3.459397078,1063.650391,697.519104,697.519104,1265.769653,1010.277954,0,33.07500076,9331.25293,8.856520653,3.299999952,4.399999142,3168017.25,1020.116028,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,1025151.125,-0.630600333,0
90,73.79084778,360.5482178,361.1861267,361.6277466,357.7923279,361.6014709,474.609314,471.3197632,927.1210327,927.1210327,0,0,0,0,5632.958984,0,43.67041016,313.5250549,0,1181.67981,1181.67981,187.7272644,525.1036377,115.7070007,229631.5938,229731.375,-0.054330006,-0.054201297,47.32370377,47.34672165,0,0,0,305.7705994,142.8282013,-13.62172127,-55.41552734,-55.85714722,35.04154205,58.54224396,16.31840324,270.4125366,3.985164165,107.0450974,132.9598541,313.5250549,0,64.98480988,0,0,0.184750557,-4.531585693,0.961653531,1.75562036,-3.607999802,-5.42231226,3.083104849,3.403146982,1059.153076,692.8897705,692.8897705,1282.450684,992.2827759,0,33.07500076,9940.12207,12.3127079,3.299999952,4.399999142,3954832.25,1273.807373,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,910068.7184,-0.619191468,0
95,67.99523926,352.3449402,352.9403687,353.3728638,349.7154846,353.3652039,474.609314,471.3197937,927.1144409,927.1144409,0,0,0,0,5704.654785,0,42.95345306,246.8751984,0,1180.116943,1180.116943,186.8514099,521.3476563,113.8392944,229631.5938,229731.375,-0.056902811,-0.056768008,47.32363892,47.34667587,0,0,0,300.2430725,141.8065643,-13.10960865,-52.69729614,-53.12979126,42.1022377,58.66696167,16.32185364,270.5670166,3.997453213,109.8579865,133.1170959,246.8751984,0,64.98394012,0,0,0.19133234,-4.78680706,0.921377361,1.762375832,-3.607999802,-5.711053848,3.048308849,3.348214626,1054.925049,687.6754761,687.6754761,1299.064087,974.3030396,79.99545288,33.07500076,10528.59277,16.49159241,3.299999952,4.399999142,4732289.5,1524.745117,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78894.875,0,100,100,0,809659.4625,-0.607729375,0
100,63.29347992,344.5922241,345.1558533,345.5776062,342.063385,345.5857239,474.6092834,471.3197937,927.1077271,927.1077271,0,0,0,0,5783.498047,0,42.16501999,176.9621735,0,1178.727295,1178.727295,185.8882446,521.3476563,112.0183411,229631.5938,229731.375,-0.059338544,-0.059197977,47.32357025,47.34660721,0,0,0,295.7327271,141.8065643,-12.54644299,-49.42312622,-49.84487915,49.16127396,58.64724731,16.32130623,270.5426025,4.017477989,112.5226517,133.0963287,176.9621735,0,64.983078,0,0,0.197470888,-5.036466122,0.885316133,1.769360781,-3.607999802,-5.989789009,3.014795542,3.294656992,1050.977051,682.2839355,682.2839355,1315.673584,955.6676025,79.98896027,33.07500076,11040.12793,21.38764381,3.299999952,4.399999142,5507182,1775.113037,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78888.46875,0,100,100,0,721899.8117,-0.596218824,0
105,59.69109344,337.3761292,337.9125061,338.3215332,334.9407349,338.3429871,474.6092529,471.3197937,927.1005859,927.1005859,0,0,0,0,5877.635742,0,41.22364044,92.05017853,0,1177.573364,1177.573364,184.7382355,521.3476563,110.2920227,229631.5938,229731.375,-0.06160903,-0.061463077,47.32350159,47.34654236,0,0,0,292.248291,141.8065643,-11.87403011,-45.66421509,-46.07324219,56.24033356,58.62162781,16.3205986,270.5108643,4.031139374,114.9725037,133.0712738,92.05017853,0,64.98221588,0,0,0.203199744,-5.277416706,0.854142606,1.776174307,-3.607999802,-6.255099773,2.982442856,3.243883133,1047.291016,677.0248413,677.0248413,1332.3302,935.5283813,79.98246002,33.07500076,11402.67676,26.99947166,3.299999952,4.399999142,6282000.5,2025.712646,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78882.0625,0,100,100,0,645061.5663,-0.584682822,0
110,58.31253433,330.8038025,331.3172607,331.7111206,328.4544678,331.7451782,474.6092529,471.3198547,927.0932617,927.0932617,0,0,0,0,6003.65332,0,39.96346664,0,0,1177.029297,1177.029297,183.1987762,521.3476563,108.6555786,229631.5938,229731.375,-0.063684531,-0.063533671,47.32345963,47.34647369,0,0,0,290.6819153,141.8065643,-10.97390461,-40.63534546,-41.02920532,63.36541367,58.49547577,16.31710243,270.3546143,4.042651653,116.9726868,132.9432983,0,0,64.98135376,0,0,0.208553508,-5.509367466,0.828258216,1.782757044,-3.607999802,-6.506351948,2.951156378,3.195752382,1043.844727,671.9437256,671.9437256,1349.095093,907.9879761,79.97596741,33.07500076,11467.54102,33.32847595,3.299999952,4.399999142,7061207.5,2277.983154,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78875.65625,0,100,100,0,577664.7617,-0.573155403,0
115,58.16380692,325.0888977,325.585022,325.9603882,322.8164063,326.0062256,474.6092224,471.3198547,927.0858765,927.0858765,0,0,-0.001929512,0.001929512,6200.947754,0,37.99052429,0,0,1176.980103,1176.980103,180.7885895,521.3476563,107.1124878,229631.5938,229731.375,-0.065494999,-0.065339841,47.32336807,47.34640503,0,0,0,290.5425415,141.8065643,-9.564659119,-35.04248047,-35.41784668,70.58470917,58.33777618,16.31272316,270.1593018,4.054106712,118.6872711,132.7702942,0,0,64.98049164,0,0,0.213569179,-5.730811596,0.808046043,1.788937211,-3.607999802,-6.741828442,2.920860767,3.15036726,1040.615723,667.173584,667.173584,1366.081665,875.0871582,79.96946716,33.07500076,11452.82813,40.3830986,3.299999952,4.399999142,7852439.5,2534.389404,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78869.25,0,100,100,0,518440.158,-0.561677158,0
120,58.0141716,320.1554871,320.6387939,320.9932251,317.9521179,321.0498047,474.6092834,471.3198242,927.0779419,927.0779419,0,0,0,0,6391.475586,0,36.08524323,0,0,1176.930542,1176.930542,178.4610596,521.3476563,105.6580582,229631.5938,229731.375,-0.067057766,-0.06689892,47.32329941,47.34634018,0,0,0,290.4024353,141.8065643,-8.203745842,-30.23635864,-30.59078979,77.88482666,58.18043518,16.30812836,269.9542236,4.065435886,120.3510742,132.5930176,0,0,64.97962952,0,0,0.218284458,-5.942287922,0.792547345,1.794695973,-3.607999802,-6.963044643,2.89149642,3.10758996,1037.580444,662.7283936,662.7283936,1383.258423,844.6513062,79.96297455,33.07500076,11438.30176,48.17159653,3.299999952,4.399999142,8650510,2793.26416,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78862.84375,0,100,100,0,466298.3081,-0.550291538,0
125,57.86841202,315.8940735,316.3681641,316.7002869,313.7528992,316.7666321,474.6092834,471.3198547,927.0700073,927.0700073,0,0,0,0,6575.474121,0,34.24525833,0,0,1176.881836,1176.881836,176.2132874,521.3476563,104.2831573,229631.5938,229731.375,-0.068407528,-0.068245471,47.32323456,47.34624863,0,0,0,290.2653198,141.8065643,-6.889470577,-26.10284424,-26.43496704,85.05766296,58.02727509,16.30267334,269.710083,4.076313496,121.9674606,132.377121,0,0,64.97875977,0,0,0.222732425,-6.144593239,0.780763984,1.800060391,-3.607999802,-7.171768665,2.863012791,3.067151785,1034.717285,658.5878906,658.5878906,1400.57666,816.34021,79.95648193,33.07500076,11423.95703,56.69660187,3.299999952,4.399999142,9432100,3047.080322,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78856.4375,0,100,100,0,420302.4611,-0.539043128,0
130,57.72201538,312.2108459,312.6784668,312.9876709,310.1255798,313.0628967,474.6091919,471.3198547,927.0620728,927.0620728,0,0,0,0,6752.275879,0,32.47724152,0,0,1176.833008,1176.833008,174.0534363,521.3476563,102.9800644,229631.5938,229731.375,-0.069574021,-0.069409207,47.32316589,47.34617996,0,0,0,290.1281433,141.8065643,-5.626600742,-22.55032349,-22.85952759,86.79953766,57.87411499,16.29721832,269.4659424,4.087114811,123.5409775,132.1612549,0,0,64.97789764,0,0,0.226941779,-6.338428974,0.771874249,1.80505383,-3.607999802,-7.369500637,2.835368156,3.028825521,1032.007813,654.7335815,654.7335815,1417.995361,789.913269,79.94998169,33.07500076,11409.79199,65.62695313,3.299999952,4.399999142,9610421,3106.248291,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78850.03125,0,100,100,0,379646.8967,-0.52797544,0
135,57.57507324,309.0245361,309.4878845,309.7742004,306.9895325,309.8574829,474.6091309,471.3198547,927.0540771,927.0540771,0,0,-0.001929512,0.001929512,6922.249023,0,30.7775116,0,0,1176.783813,1176.783813,171.977005,521.3476563,101.7421646,229631.5938,229731.375,-0.070582978,-0.07041578,47.32307434,47.34611511,0,0,0,289.9869995,141.8065643,-4.412507057,-19.50088501,-19.78720093,88.54789734,57.7209549,16.29176331,269.2218018,4.097840786,125.0747528,131.9453888,0,0,64.97703552,0,0,0.230937868,-6.524412632,0.765215039,1.809699178,-3.607999802,-7.557497978,2.808525801,2.99241662,1029.435791,651.1479492,651.1479492,1435.479004,765.15625,79.94348907,33.07500076,11395.80078,74.72013855,3.299999952,4.399999142,9789008,3165.561768,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78843.625,0,100,100,0,343637.7687,-0.517130077,0
140,57.42765045,306.261261,306.7218933,306.9858398,304.2714539,307.0765076,474.6091614,471.3198242,927.0455322,927.0455322,0,0,0,0,7085.793457,0,29.14206696,0,0,1176.734375,1176.734375,169.9791107,521.3476563,100.5637589,229631.5938,229731.375,-0.071457624,-0.071288347,47.32300949,47.34602356,0,0,0,289.7992554,141.8065643,-3.244332552,-16.92263794,-17.18658447,90.29958344,57.5677948,16.28630829,268.9776611,4.108492374,126.5714874,131.729538,0,0,64.9761734,0,0,0.23474288,-6.703095436,0.760255158,1.814017653,-3.607999802,-7.736823082,2.782453775,2.957757711,1026.986938,647.8146973,647.8146973,1452.99585,741.887146,79.93699646,33.07500076,11381.98242,83.97615814,3.299999952,4.399999142,9967512,3224.906006,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78837.21875,0,100,100,0,311677.2992,-0.506545365,0
