TIME,P,TAVG,THA,THB,TCA,TCB,WRCA,WRCB,PSGA,PSGB,WFWA,WFWB,WSTA,WSTB,VOL,LVPZ,VOID,WLR,WUP,HUP,HLW,WCMT,WRHR,QMWT,MSGA,MSGB,QMGA,QMGB,NSGA,NSGB,TBLD,WTRA,WTRB,TSAT,QRHR,LVCR,SCMA,SCMB,FRCL,PRB,PRBA,TRB,LWRB,DNBR,QFCL,WBK,WSPY,WCSP,HTR,MH2,CNH2,RHBR,RHMT,RHFL,RHRD,RH,PWNT,PWR,TFSB,TFPK,TF,TPCT,WACC,WLPI,WCHG,RM1,RM2,RM3,RM4,RC87,RC131,STRB,STSG,STTB,RBLK,SGLK,DTHY,DWB,WRLA,WRLB,WLD,VCST,VRWS,WADS4,VCMT1,VCMT2,RDPOS,CPS,DPM,GENLD
50,892.401123,546.0826416,553.2754517,553.364563,532.8961792,544.8195801,588.9894409,586.5293579,1010.832458,1010.832275,0,0,0.005785009,-0.005785009,6994.962402,0,30.05037689,999.7133789,0,1196.443848,1196.443848,169.8650818,935.5543213,145.1498108,229416.7813,229577.7969,2.061758995,2.059013605,48.04536438,48.0829277,0,0,0,531.6778564,254.4707794,23.94962311,-21.59759521,-21.68670654,0,34.12899017,15.29857063,224.7846375,2.884355307,23.42512321,92.69580078,999.7133789,0,64.99249268,0,0,0,-0.406926125,0.593803465,1.864548922,-3.607999802,-1.556573629,3.859983206,4.26911211,608.8110352,608.8110352,608.8110352,553.2754517,0,0,33.07500076,5131.126465,3.307307005,3.299999952,4.399999142,5638.994141,3.08783865,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,99.07868958,99.07868958,0,2028588.8,-0.734473765,0
55,836.3683472,542.6581421,549.0931396,549.1812744,530.3723145,542.005127,539.1028442,537.3213501,1010.843506,1010.843445,0,0,0.001929512,-0.001929512,6855.890137,0,31.44109917,935.107666,0,1198.19104,1198.19104,171.4200592,927.5211182,140.9377747,229416.7813,229577.7969,-0.00090903,-0.000908065,48.04564667,48.0833168,0,0,0,524.0289307,252.2857513,22.55890083,-25.06420898,-25.15234375,0,34.91675949,15.33817101,226.5563965,2.894530773,25.54039192,94.33337402,935.107666,0,64.99162292,0,0,0,-0.456922621,0.653271258,1.871231318,-3.607999802,-1.540419817,3.785672426,4.145228863,603.6531372,603.6531372,603.6531372,549.0931396,0,0,33.07500076,5245.346191,3.432926416,3.299999952,4.399999142,5637.087891,3.087757349,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,98.97156525,98.97156525,0,1767479.703,-0.714547515,0
60,784.4395142,538.7061768,544.5134277,544.5820313,527.2179565,538.5299683,530.6663208,528.9238892,1010.843445,1010.843445,0,0,0,0,6725.851074,0,32.74148941,874.3546143,0,1199.674438,1199.674438,172.8646851,918.3919678,138.685379,229416.7813,229577.7969,-0.002167438,-0.002165134,48.04562759,48.08333588,0,0,0,516.4772339,249.8026123,21.25851059,-28.03619385,-28.10479736,0,35.73888016,15.37826443,228.3500366,2.904928684,28.09998703,95.85024261,874.3546143,0,64.9907608,0,0,0,-0.506784201,0.718102038,1.87754643,-3.607999802,-1.519135714,3.719804049,4.078981876,598.7786865,598.7786865,598.7786865,544.5134277,0,0,33.07500076,5353.882324,3.558502197,3.299999952,4.399999142,5635.183105,3.087676048,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,98.86443329,98.86443329,0,1545130.066,-0.698477685,0
65,737.0611572,534.2736206,539.5062256,539.5792236,523.4728394,534.4672241,522.3721313,528.9238892,1010.842957,1010.842957,0,0,0,0,6612.949707,0,33.87050247,816.8186646,0,1200.892578,1200.892578,174.0999603,908.1430054,137.2930603,229416.7813,229577.7969,-0.003595792,-0.00359197,48.04562759,48.08333588,0,0,0,509.2361145,247.0148926,20.12949753,-30.27011108,-30.34310913,0,36.69299698,15.42479038,230.4316711,2.916328192,30.63987732,97.70330811,816.8186646,0,64.98989868,0,0,0,-0.556505442,0.786089063,1.884072304,-3.607999802,-1.494343996,3.660761595,4.038031101,593.7415771,593.7415771,593.7415771,539.5062256,0,0,33.07500076,5456.749512,3.684035063,3.299999952,4.399999142,5633.278809,3.087594986,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,98.75730133,98.75730133,0,1354521.62,-0.684677541,0
70,691.8049316,529.4766846,534.2666626,534.3157959,519.3500977,529.9916382,522.3721313,520.6585083,1010.842346,1010.842346,0,0,0,0,6509.217773,0,34.90782166,762.9754639,0,1201.910889,1201.910889,175.2232208,897.1427612,136.0983276,229416.7813,229577.7969,-0.00510925,-0.005103782,48.04562759,48.08331299,0,0,0,502.4597473,244.0228424,19.09217834,-31.80691528,-31.85604858,0,37.52259827,15.46524334,232.2416382,2.927013159,33.14076614,99.31398773,762.9754639,0,64.98903656,0,0,0,-0.618036807,0.854183137,1.89093256,-3.607999802,-1.48092103,3.607343674,4.002892017,588.4463501,588.4463501,588.4463501,534.2666626,423.6306152,0,33.07500076,5553.962891,3.809524775,3.299999952,4.399999142,5631.375,3.087513685,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,98.650177,98.650177,0,1190360.591,-0.672162235,0
75,643.2828979,524.2762451,528.6386719,528.6971436,514.7497559,525.0363159,522.3721313,520.6585083,1010.841736,1010.841736,0,0,0,0,6453.136719,0,35.46863174,703.682373,0,1202.884155,1202.884155,175.7643433,885.2931519,135.2068787,229416.7813,229577.7969,-0.006766163,-0.006758923,48.04560471,48.08331299,0,0,0,493.625061,240.7997437,18.53136635,-35.01361084,-35.07208252,0,38.24129486,15.50028419,233.8096619,2.937183142,36.0890274,100.7110672,703.682373,0,64.98817444,0,0,0,-0.785286844,0.921760261,1.898132801,-3.607999802,-1.573393703,3.558633566,3.976673126,582.8887939,582.8887939,582.8887939,528.6386719,421.9711914,0,33.07500076,5645.060547,3.934971809,3.299999952,4.399999142,5629.473145,3.087432384,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,98.54304504,98.54304504,0,1048495.673,-0.660329938,0
80,598.7426147,518.5180054,522.5028687,522.5708008,509.5426331,519.472229,522.3721313,520.6585083,1010.840698,1010.840698,0,0,0,0,6409.393555,0,35.90606308,649.4631348,0,1203.626587,1203.626587,176.1547699,872.192749,134.7509003,229416.7813,229577.7969,-0.008606954,-0.008597746,48.04560471,48.0832901,0,0,0,484.9293518,237.2364349,18.09393501,-37.57351685,-37.64144897,0,38.86299896,15.5306015,235.1660461,2.947004557,38.92225266,101.9182892,649.4631348,0,64.98731232,0,0,0,-0.951330006,0.989261806,1.905842781,-3.607999802,-1.66422534,3.513918638,3.963261604,576.937561,576.937561,576.937561,522.5028687,433.5684204,0,33.07500076,5729.910645,4.06037426,3.299999952,4.399999142,5627.572754,3.087351084,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,98.43592072,98.43592072,0,925575.6929,-0.648820937,0
85,558.4689331,512.3967285,516.0457764,516.1226807,503.9336548,513.5006104,522.3721313,520.6585083,1010.839478,1010.839478,0,0,0,0,6371.458984,0,36.28540802,605.3383789,0,1204.166016,1204.166016,176.4742279,858.2556763,134.2398682,229416.7813,229577.7969,-0.010571204,-0.010559894,48.04558182,48.0832901,0,0,0,477.0649719,233.4455414,17.71459007,-38.98080444,-39.05770874,0,39.40714645,15.55713558,236.353241,2.956484795,41.70614624,102.9729004,605.3383789,0,64.9864502,0,0,0,-1.117547274,1.052898049,1.914071321,-3.607999802,-1.758577943,3.472632647,3.948231459,570.5863647,570.5863647,570.5863647,516.0457764,441.6080933,0,33.07500076,5809.239258,4.185735703,3.299999952,4.399999142,5625.672363,3.087270498,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,98.32878876,98.32878876,0,818838.281,-0.637428522,0
90,520.7765503,506.0700073,509.4200134,509.5050659,498.0832214,507.2870178,522.3721313,520.6585083,1010.838135,1010.838135,0,0,0,0,6341.941406,0,36.58058548,564.5031128,0,1204.548096,1204.548096,176.6908722,843.84729,133.529068,229416.7813,229577.7969,-0.012605525,-0.012592037,48.04558182,48.08326721,0,0,0,469.7216797,229.526474,17.41941452,-39.69833374,-39.78338623,0,39.88665771,15.58052063,237.3993988,2.965836287,44.56978607,103.9016266,564.5031128,0,64.98558044,0,0,0,-1.284634352,1.11024332,1.922677875,-3.607999802,-1.859713078,3.434319496,3.927325487,563.9431763,563.9431763,563.9431763,509.4200134,457.5144348,0,33.07500076,5883.744141,4.311053276,3.299999952,4.399999142,5623.772949,3.087189198,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,98.2216568,98.2216568,0,725974.5392,-0.626042426,0
95,486.0089722,499.6446838,502.7275391,502.8196411,492.1020813,500.9441223,522.3721313,520.6585083,1010.836304,1010.836304,0,0,0,0,6311.093262,0,36.8890686,526.6814575,0,1204.789795,1204.789795,176.9237518,829.2061157,132.6361542,229416.7813,229577.7969,-0.014675102,-0.014659401,48.04555893,48.08326721,0,0,0,462.9203186,225.5440674,17.1109333,-39.80722046,-39.89932251,0,40.31069946,15.60119629,238.3245544,2.975058794,47.47120667,104.723877,526.6814575,0,64.98471832,0,0,0,-1.453540921,1.160112619,1.931514382,-3.607999802,-1.96991384,3.398607016,3.901063204,557.1224976,557.1224976,557.1224976,502.7275391,472.0214539,0,33.07500076,5953.642578,4.436327934,3.299999952,4.399999142,5621.875488,3.087108135,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,98.11453247,98.11453247,0,645035.9351,-0.614613295,0
100,454.250946,493.231842,496.0752869,496.1732178,486.1047974,494.5881653,522.3721313,520.6585083,1010.834473,1010.834473,0,0,0,0,6285.573242,0,37.14426804,492.2521362,0,1204.910034,1204.910034,177.0915527,814.5790405,131.5530243,229416.7813,229577.7969,-0.016743844,-0.016725928,48.04555893,48.08324432,0,0,0,456.7290039,221.565506,16.85573196,-39.34628296,-39.44421387,0,40.73549652,15.621912,239.2513428,2.984497309,50.39047241,105.4980927,492.2521362,0,64.9838562,0,0,0,-1.622623563,1.201880455,1.940440655,-3.607999802,-2.088302374,3.365185738,3.869206667,550.232666,550.232666,550.232666,496.0752869,482.9035034,0,33.07500076,6019.280762,4.561561108,3.299999952,4.399999142,5619.979004,3.087027311,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,98.00740051,98.00740051,0,574367.8814,-0.603129983,0
105,424.7679749,486.8965149,489.532074,489.6346436,480.1370544,488.2958679,522.3721313,520.6585083,1010.832153,1010.832153,0,0,0,0,6289.624023,0,37.10375977,460.2749939,0,1204.564331,1204.564331,176.8981171,800.1200562,130.342041,229416.7813,229577.7969,-0.018789243,-0.018769138,48.04553986,48.08322144,0,0,0,450.9786377,217.6326599,16.89624023,-38.55343628,-38.65600586,0,41.30026245,15.64944935,240.4835205,2.994904757,53.34826279,106.5907745,460.2749939,0,64.98299408,0,0,0,-1.792238474,1.235688567,1.949334383,-3.607999802,-2.215215206,3.333799124,3.833589315,543.3677368,543.3677368,543.3677368,489.532074,495.7752991,0,33.07500076,6080.925781,4.686749458,3.299999952,4.399999142,5618.083008,3.086945772,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,97.90027618,97.90027618,0,512559.4882,-0.591605783,0
110,398.2886047,480.6034851,483.0513611,483.1576538,474.1891174,482.0288696,522.3721313,520.6585083,1010.829712,1010.829712,0,0,0,0,6292.459961,0,37.07540131,431.4094238,0,1204.388184,1204.388184,176.7195129,785.7930908,129.1736145,229416.7813,229577.7969,-0.020816529,-0.020794256,48.04551697,48.08319855,0,0,0,444.3952026,213.735733,16.92459869,-38.65615845,-38.76245117,0,41.80371094,15.67399788,241.5819092,3.005197525,56.19167328,107.5670319,431.4094238,0,64.98213196,0,0,0,-1.962137699,1.262324691,1.958130836,-3.607999802,-2.349682093,3.304229259,3.799224138,536.578125,536.578125,536.578125,483.0513611,502.4163513,0,33.07500076,6138.806152,4.81189537,3.299999952,4.399999142,5616.188477,3.086864948,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,97.79314423,97.79314423,0,458404.4146,-0.580068648,0
115,374.596344,474.2971802,476.5758667,476.6853027,468.2052917,475.7348022,522.3721313,520.6585083,1010.827087,1010.827087,0,0,0,0,6285.823242,0,37.14176559,405.6828308,0,1204.144531,1204.144531,176.6566315,771.4293213,128.1453857,229416.7813,229577.7969,-0.022850407,-0.022825958,48.04547119,48.08317947,0,0,0,438.2392883,209.8287659,16.8582325,-38.33657837,-38.4460144,0,42.25606155,15.69605732,242.5688171,3.015329599,58.8602066,108.4406357,405.6828308,0,64.98126984,0,0,0,-2.130321026,1.282458305,1.966879249,-3.607999802,-2.488983393,3.276291132,3.768981934,529.8255005,529.8255005,529.8255005,476.5758667,503.9765015,0,33.07500076,6193.304199,4.936998844,3.299999952,4.399999142,5614.294922,3.086783648,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,97.68601227,97.68601227,0,410868.8432,-0.568555832,0
120,352.4727478,468.0614929,470.1879272,470.2997437,462.2698975,469.5005188,522.3721313,520.6585083,1010.824036,1010.824036,0,0,0,0,6292.763184,0,37.07236862,381.7142334,0,1203.834106,1203.834106,176.427887,757.2168579,127.0750656,229416.7813,229577.7969,-0.024863351,-0.024836749,48.0454483,48.08315659,0,0,0,432.5040283,205.9629822,16.92763138,-37.68389893,-37.79571533,0,42.66172409,15.71584415,243.4538574,3.025441885,61.52321625,109.2245483,381.7142334,0,64.98040009,0,0,0,-2.297096729,1.296289325,1.975562334,-3.607999802,-2.633244991,3.249825954,3.73750186,523.1231689,523.1231689,523.1231689,470.1879272,510.1526489,0,33.07500076,6244.677246,5.062058926,3.299999952,4.399999142,5612.402344,3.086703062,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,97.57888794,97.57888794,0,369065.8772,-0.557109296,0
125,331.7727356,461.9422302,463.9315186,464.0449524,456.4299011,463.374115,522.3721313,520.6585083,1010.820984,1010.820984,0,0,0,0,6302.303223,0,36.97697067,359.2677307,0,1203.460449,1203.460449,176.1673889,743.2601318,125.9473877,229416.7813,229577.7969,-0.026840106,-0.026811387,48.04542542,48.0831337,0,0,0,427.1329956,202.166748,17.02303314,-36.79852295,-36.91195679,0,43.02629852,15.73361874,244.2492676,3.035503387,64.19226074,109.930954,359.2677307,0,64.97953796,0,0,0,-2.463431358,1.30434978,1.984126925,-3.607999802,-2.782954693,3.224695683,3.704334974,516.5123901,516.5123901,516.5123901,463.9315186,518.9770508,0,33.07500076,6293.092285,5.187076569,3.299999952,4.399999142,5610.512207,3.086621761,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,97.47175598,97.47175598,0,332233.6489,-0.545773268,0
130,312.8096008,455.9214783,457.7861328,457.9006348,450.6703186,457.3399353,522.3721313,520.6585083,1010.817444,1010.817444,0,0,0,0,6315.058105,0,36.84941864,338.6768494,0,1203.038086,1203.038086,175.8676147,729.5480957,124.8497696,229416.7813,229577.7969,-0.028782241,-0.028751442,48.04540253,48.08308792,0,0,0,421.3356018,198.437088,17.15058136,-36.45053101,-36.56503296,0,43.35440063,15.74962044,244.9650879,3.045514345,66.77806091,110.5644302,338.6768494,0,64.97867584,0,0,0,-2.629320145,1.307296157,1.992534995,-3.607999802,-2.937489033,3.200782299,3.672052145,510.0224609,510.0224609,510.0224609,457.7861328,525.5571289,0,33.07500076,6338.741699,5.312050819,3.299999952,4.399999142,5608.621582,3.086541176,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,97.36463165,97.36463165,0,299717.0066,-0.534591973,0
135,295.382782,449.9477844,451.6987,451.8139038,444.9422607,451.3469849,522.3721313,520.6585083,1010.813782,1010.813782,0,0,0,0,6336.826172,0,36.63174057,319.743042,0,1202.573853,1202.573853,175.4577332,715.9411011,123.8686752,229416.7813,229577.7969,-0.030710153,-0.030677292,48.04535675,48.08306503,0,0,0,415.7657776,194.7359924,17.36826134,-35.93292236,-36.04812622,0,43.65042114,15.7640543,245.6109314,3.055465937,69.23540497,111.1363602,319.743042,0,64.97781372,0,0,0,-2.794301987,1.305667162,2.00082469,-3.607999802,-3.095810175,3.177979946,3.643196344,503.6239319,503.6239319,503.6239319,451.6987,530.9077759,0,33.07500076,6381.831055,5.436983585,3.299999952,4.399999142,5606.731934,3.086460352,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,97.25749969,97.25749969,0,270952.2385,-0.523608387,0
140,279.3596802,444.0862732,445.7335815,445.8489685,439.3110962,445.461792,522.3721313,520.6585083,1010.809998,1010.809998,0,0,0,0,6347.839355,0,36.52160645,302.3880615,0,1202.076538,1202.076538,175.1792297,702.5764771,122.8550797,229416.7813,229577.7969,-0.032603789,-0.032568906,48.0453186,48.08303833,0,0,0,410.6604004,191.1007996,17.47839355,-35.07318115,-35.18856812,0,43.9178009,15.77708626,246.1943054,3.065379143,71.64347076,111.6533203,302.3880615,0,64.9769516,0,0,0,-2.957986355,1.299979091,2.008991241,-3.607999802,-3.257015705,3.156197309,3.613384724,497.3204041,497.3204041,497.3204041,445.7335815,534.8624878,0,33.07500076,6422.562988,5.561872959,3.299999952,4.399999142,5604.844238,3.08637929,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,97.15036774,97.15036774,0,245453.7256,-0.512862861,0
