TIME,P,TAVG,THA,THB,TCA,TCB,WRCA,WRCB,PSGA,PSGB,WFWA,WFWB,WSTA,WSTB,VOL,LVPZ,VOID,WLR,WUP,HUP,HLW,WCMT,WRHR,QMWT,MSGA,MSGB,QMGA,QMGB,NSGA,NSGB,TBLD,WTRA,WTRB,TSAT,QRHR,LVCR,SCMA,SCMB,FRCL,PRB,PRBA,TRB,LWRB,DNBR,QFCL,WBK,WSPY,WCSP,HTR,MH2,CNH2,RHBR,RHMT,RHFL,RHRD,RH,PWNT,PWR,TFSB,TFPK,TF,TPCT,WACC,WLPI,WCHG,RM1,RM2,RM3,RM4,RC87,RC131,STRB,STSG,STTB,RBLK,SGLK,DTHY,DWB,WRLA,WRLB,WLD,VCST,VRWS,WADS4,VCMT1,VCMT2,RDPOS,CPS,DPM,GENLD
0,2250.042236,573.5,611.4680786,611.4680786,535.5319214,535.5319214,15544.5,15544.5,788.5,788.5,2146.229248,2146.229248,2146.229248,2146.229248,11177,53.50000381,8.39233E-07,0,0,1113.602417,526.71698,0,0,3400,225000,225000,1708.5,1708.5,65,65,100,0,0,652.6446533,0,25.97857094,41.17657471,41.17657471,0,14.69999981,12.95647335,120,1,2.700000048,0.146408841,0,0,0,500,0,0,0.000352478,0,0,0,0.000352478,100,100,2048,2048,2048,611.4680786,0,0,13.22999954,1.099999785,2.199999571,3.299999952,4.399999142,5655.817383,3.088554859,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,100,98,100000000,52.11999893,1133.333374
5,1412.583374,571.3339844,608.4451294,608.4681396,527.1890869,541.6873169,17142.28125,16103.69238,841.3596191,841.121582,798.6270752,797.7404175,3.132518291,-3.132518291,10071.43164,3.246871471,-4.68254E-06,16476.49219,0,1174.194336,598.6351318,133.5058746,1027.128662,2619.286621,226269.0625,226281.4531,1315.962524,1304.332031,45.57337952,45.5198288,0,0,0,589.3363647,279.3789978,18.0816555,-19.10876465,-19.1317749,0,24.13286591,14.54120159,190.9005585,2.330891609,3.615473986,60.64348221,16476.49219,0,64.99956512,0,0,0,-0.003630829,0.05492676,0.548804641,-1.20266664,-0.602566063,5.851592064,77.0378418,1624.394287,1624.394287,1624.394287,608.4451294,0,0,33.07500076,3407.798828,2.237803936,3.299999952,4.399999142,5655.242188,3.08853054,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,13.22999954,1000,78900,0,100,100,64.66666412,356389122.7,-7.894837856,0
10,1308.837402,571.9918213,592.5740356,592.5828857,544.2745972,558.8303223,17182.75977,16501.29883,913.3916626,912.9579468,325.5133057,323.9623413,5.781177521,-5.781177521,8747.869141,0,12.5213089,12476.71582,0,1179.198364,610.3104248,149.6748047,996.2763672,171.4103241,229092.6094,229150.7188,473.8689575,463.9759216,47.04082108,46.94401932,0,0,0,579.7926636,270.9871826,8.627636909,-12.78137207,-12.79022217,0,29.47768784,14.99555779,211.2283783,2.965116262,55.87013626,79.43132782,12476.71582,0,64.998703,0,0,0.002236211,-0.05122513,0.038397044,1.464049578,-3.607999802,-2.156778336,4.701485634,5.041480064,1081.575684,655.1640625,917.944397,927.1090698,0,0,33.07500076,4711.472168,2.363790512,3.299999952,4.399999142,5653.32666,3.08844924,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,75676353.4,-2.630020618,0
15,1117.334717,566.4991455,578.199646,578.2030029,547.8241577,561.914917,11371.86621,11139.94141,941.8273315,941.5930786,0,0,4.926105022,-4.926105022,7505.982422,0,24.94017601,3590.553711,0,1187.427002,1187.427002,164.845993,985.9068604,160.084137,229586.1406,229696.9063,157.3996735,157.4731903,47.48720551,47.40028381,0,0,0,560.7736816,268.1666565,-0.2429827,-17.42596436,-17.42932129,0,34.31808853,15.3089695,225.2502747,3.298426151,51.49942398,92.58376312,3590.553711,0,64.99784088,0,0,0.008237024,-0.104228973,0.172392845,1.789297581,-3.607999802,-1.750538349,4.372641563,4.708356857,1077.028442,666.8953247,666.8953247,954.862793,0,0,33.07500076,5508.642578,2.489732504,3.299999952,4.399999142,5651.412598,3.088367462,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,51991879.38,-1.6081177,0
20,920.1340332,550.5093384,558.0332642,558.0346069,536.6824341,549.4139404,6159.217773,6037.58252,954.6574707,954.6541748,0,0,0.130458236,-0.130458236,6941.131348,0,30.58868599,2924.09668,0,1195.15271,1195.15271,171.7463379,951.7055054,152.5961151,229578.9688,229704.0781,67.4001236,67.31233215,47.56015778,47.58579254,0,0,0,536.7006836,258.8638916,-4.27763319,-21.33258057,-21.33392334,0,37.66488647,15.4721756,232.5520935,3.324081182,45.52803421,99.12691498,2924.09668,0,64.99697876,0,0,0.014925743,-0.157675326,0.512300253,1.775094867,-3.607999802,-1.478280067,4.134899139,4.488121033,1072.314209,677.8579712,677.8579712,975.5166016,0,0,33.07500076,5853.793457,2.61563158,3.299999952,4.399999142,5649.499023,3.088285923,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,40276760.05,-1.188405633,0
25,774.9486084,532.0536499,536.9192505,536.9198608,521.5244751,532.9586792,3417.961914,3354.167969,957.0164795,957.0163574,0,0,0.009635814,-0.009635814,6518.499023,0,34.81501007,2442.258789,0,1199.721558,1199.721558,176.9093018,910.4190674,147.151062,229578.7344,229704.3125,-0.002542581,-0.00253764,47.58778381,47.61652374,0,0,0,516.2105103,247.6339874,-7.296435356,-20.70874023,-20.70935059,0,40.27857208,15.59963608,238.2544403,3.342331886,43.29585648,104.333252,2442.258789,0,64.99611664,0,0,0.02231401,-0.211150363,0.818300843,1.761697292,-3.607999802,-1.239152074,3.952338934,4.327972412,1067.320435,688.1991577,688.1991577,993.5437012,0,0,33.07500076,6154.537109,2.741488457,3.299999952,4.399999142,5647.586914,3.088204861,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,32861514.74,-0.995003998,0
30,657.5728149,516.0048218,519.4075928,519.5794067,507.3110352,517.812439,1974.34436,1940.886841,957.015564,957.015564,0,0,0,0,6205.789063,0,37.94210815,2040.924805,0,1202.48999,1202.48999,180.7294464,873.4633179,143.1498718,229578.7344,229704.3125,-0.009694017,-0.009669077,47.58758545,47.61672211,0,0,0,497.6697693,237.582016,-9.530077934,-21.73782349,-21.90963745,0,43.11074066,15.73774624,244.4334717,3.361653805,43.42898178,109.6774979,2040.924805,0,64.99525452,0,0,0.030401619,-0.311830431,1.016381979,1.750231504,-3.607999802,-1.153216839,3.808988094,4.210290432,1061.994629,697.0492554,697.0492554,1011.690063,581.3208618,0,33.07500076,6417.716797,2.867300987,3.299999952,4.399999142,5645.675293,3.088123322,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,27525450.95,-0.888259947,0
35,554.1264038,503.53302,506.3300171,506.5965271,495.7602539,505.5183105,1213.954956,1196.408081,957.0140991,957.0140991,0,0,0,0,6016.069336,0,39.83930588,1698.73999,0,1204.151367,1204.151367,183.0471039,844.9719849,139.3044434,229578.7344,229704.3125,-0.01405711,-0.014014889,47.58756638,47.61669922,0,0,0,477.3085632,229.8323822,-10.88521862,-29.02145386,-29.28796387,0,45.31906128,15.845438,249.2514343,3.377302885,45.94262314,114.0438004,1698.73999,0,64.9943924,0,0,0.038811062,-0.573079526,1.13091898,1.746913791,-3.607999802,-1.303246617,3.693971872,4.097189426,1056.479858,699.6101074,699.6101074,1030.764526,793.6157837,0,33.07500076,6643.516113,2.993071079,3.299999952,4.399999142,5643.765625,3.088042021,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,23417162.92,-0.821773112,0
40,467.8760071,493.2972107,495.7545776,496.0657654,486.1389465,495.2833557,813.7981567,804.5955811,957.0122681,957.0122681,0,0,0,0,5872.075195,0,41.27924728,1433.682861,0,1204.852905,1204.852905,184.8061676,821.463501,135.912262,229578.7344,229704.3125,-0.016672663,-0.016622804,47.58754349,47.61667633,0,0,0,460.2855225,223.4380798,-11.91374874,-35.46905518,-35.78024292,0,46.9535675,15.9081831,252.0584869,3.390164614,50.08555222,116.6740952,1433.682861,0,64.99352264,0,0,0.047219865,-0.862256169,1.201493621,1.74596858,-3.607999802,-1.52279377,3.599546432,3.997419357,1051.001709,700.3395996,700.3395996,1050.258911,878.8413086,0,33.07500076,6838.055664,3.118797541,3.299999952,4.399999142,5641.856445,3.087960482,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,20123538.7,-0.777527034,0
45,397.8078918,484.7519226,486.9842529,487.3095093,478.0625,486.6873779,603.5076294,598.6812134,957.0102539,957.0102539,0,0,0,0,5790.919434,0,42.09080505,1217.60791,0,1204.414307,1204.414307,185.7975769,801.8822632,132.9196167,229578.7344,229704.3125,-0.018249607,-0.018203884,47.58754349,47.61667633,0,0,0,445.2208557,218.111969,-12.493433,-41.76339722,-42.08865356,0,48.20040894,15.95260048,254.0459595,3.401900291,55.28409576,118.4653015,1217.60791,0,64.99266052,0,0,0.055516805,-1.159248352,1.245524168,1.746341228,-3.607999802,-1.775382757,3.52017498,3.909400702,1045.624268,700.052063,700.052063,1070.018555,923.083313,0,33.07500076,7006.125977,3.244480848,3.299999952,4.399999142,5639.948242,3.087879419,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,17412464.58,-0.746624589,0
50,342.6133423,476.9141235,478.9797363,479.3015137,470.6138611,478.7831726,493.3518677,490.8207703,957.0078125,957.0078125,0,0,0,0,5731.711914,0,42.6828804,1048.07251,0,1203.720215,1203.720215,186.520874,784.0327148,130.2479095,229578.7344,229704.3125,-0.019583758,-0.019548651,47.5875206,47.61663055,0,0,0,430.7327271,213.2569122,-12.91634369,-48.24700928,-48.56878662,0,49.17718506,15.98740578,255.6029358,3.413149357,60.88246155,119.8639297,1048.07251,0,64.9917984,0,0,0.063640647,-1.455227375,1.274875641,1.747494936,-3.607999802,-2.0408566,3.451894283,3.830821037,1040.378906,699.1615601,699.1615601,1089.638794,938.9536133,0,33.07500076,7152.276855,3.370121717,3.299999952,4.399999142,5638.041016,3.087798119,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,15141127.03,-0.723897636,0
55,296.7885742,468.9110413,470.8328857,471.1464233,462.9768677,470.7086792,493.3518677,490.8207703,957.0053711,957.0053711,0,0,0,0,5709.314941,0,42.90684891,906.9171143,0,1202.682373,1202.682373,186.7944794,766.1069336,127.8291397,229578.7344,229704.3125,-0.021985481,-0.021947647,47.58749771,47.61661148,0,0,0,416.9883423,208.3810883,-13.0763216,-53.84454346,-54.15808105,0,49.95941925,16.01527977,256.849823,3.423891783,66.8571167,120.9809494,906.9171143,0,64.99093628,0,0,0.071558639,-1.747500896,1.294746876,1.749198794,-3.607999802,-2.311555147,3.391864777,3.75968051,1035.280518,697.8463745,697.8463745,1108.746948,951.4574585,0,33.07500076,7279.994629,3.495719671,3.299999952,4.399999142,5636.135254,3.087716818,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,13215454.59,-0.706147134,0
60,260.153656,460.1999207,461.9801636,462.289978,454.6275635,461.9215088,493.3518677,490.8207703,957.0025635,957.0025635,0,0,0,0,5682.405762,0,43.17594147,794.0254517,0,1201.450317,1201.450317,187.1232147,746.5673218,125.6029358,229578.7344,229704.3125,-0.02472564,-0.024683092,47.58745193,47.61658859,0,0,0,405.1277161,203.0663147,-13.26852989,-56.85244751,-57.16226196,0,50.59161758,16.03780365,257.8575439,3.434802294,72.27853394,121.8832016,794.0254517,0,64.99007416,0,0,0.079248428,-2.034202814,1.305695653,1.751330614,-3.607999802,-2.585176706,3.338049889,3.694204092,1030.338745,696.2009277,696.2009277,1127.119507,952.3288574,0,33.07500076,7392.291992,3.621273518,3.299999952,4.399999142,5634.230957,3.087635517,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,11569654.7,-0.691366553,0
65,228.6239319,451.1545105,452.7989197,453.1071167,445.9315186,452.7989807,493.3518677,490.8207703,956.9995117,956.9995117,0,0,0,0,5685.698242,0,43.14301682,697.8327026,0,1200.030396,1200.030396,187.0829926,726.2683716,123.5312042,229578.7344,229704.3125,-0.027576391,-0.027528936,47.58742905,47.6165657,0,0,0,393.9011841,197.5449982,-13.24501228,-58.8977356,-59.20593262,0,51.17053223,16.05843163,258.7803345,3.445643902,77.41205597,122.6448212,697.8327026,0,64.98921204,0,0,0.086697631,-2.314272165,1.30634582,1.753780365,-3.607999802,-2.862145901,3.288985491,3.633270741,1025.558228,694.3099976,694.3099976,1144.979858,954.8453979,0,33.07500076,7491.722656,3.746785164,3.299999952,4.399999142,5632.326172,3.087554216,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,10155233.02,-0.678303897,0
70,202.1253662,441.8209229,443.335144,443.643219,436.9353943,443.3873596,493.3518677,490.8207703,956.9959717,956.9959717,0,0,0,0,5700.212402,0,42.99787521,616.5132446,0,1198.487183,1198.487183,186.9056854,705.3099365,121.5755768,229578.7344,229704.3125,-0.030523403,-0.030470882,47.58740616,47.61654282,0,0,0,383.4349976,191.8443146,-13.14134026,-59.90014648,-60.20822144,0,52.00182343,16.08804893,260.1054077,3.458199739,82.16988373,123.8282318,616.5132446,0,64.98834229,0,0,0.093896322,-2.588540316,1.296762347,1.756570101,-3.607999802,-3.143207788,3.243617058,3.575752258,1020.942017,692.1566162,692.1566162,1162.379272,955.3778687,0,33.07500076,7579.870605,3.872253656,3.299999952,4.399999142,5630.423828,3.087473154,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,8934844.566,-0.666187644,0
75,180.556015,432.4312134,433.822937,434.1311646,427.8660889,433.9210205,493.3518677,490.8207703,956.9922485,956.9922485,0,0,0,0,5719.844727,0,42.80155182,550.1272583,0,1196.93103,1196.93103,186.6658478,684.2081299,119.7154007,229578.7344,229704.3125,-0.033492759,-0.033435121,47.58736038,47.61649704,0,0,0,373.8308105,186.1046143,-13.00110912,-59.99212646,-60.300354,0,52.69610596,16.11278534,261.2120972,3.470573902,86.46756744,124.8162231,550.1272583,0,64.98748016,0,0,0.100837395,-2.856217146,1.277866244,1.759626627,-3.607999802,-3.426724195,3.201182842,3.521041155,1016.493164,689.7974243,689.7974243,1179.455566,949.6772461,0,33.07500076,7658.436035,3.997679472,3.299999952,4.399999142,5628.522461,3.087392092,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,7878741.566,-0.654550731,0
80,162.4027557,423.0782166,424.3557434,424.6638184,418.8153687,424.4932861,493.3518677,490.8207397,956.9879761,956.9879761,0,0,0,0,5743.727051,0,42.56272888,494.5912781,0,1195.373291,1195.373291,186.3740997,663.1671753,117.9399567,229578.7344,229704.3125,-0.03645508,-0.03639235,47.58734131,47.61645126,0,0,0,365.2001648,180.3814697,-12.83052063,-59.15557861,-59.46365356,0,53.28236389,16.1336689,262.1466064,3.482841492,90.43583679,125.6496353,494.5912781,0,64.98661804,0,0,0.107519723,-3.116518259,1.251080394,1.76286304,-3.607999802,-3.710574865,3.161129951,3.468822241,1012.211487,687.2993774,687.2993774,1196.273193,941.5983276,0,33.07500076,7729.052246,4.123060703,3.299999952,4.399999142,5626.622559,3.087311029,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,6962635.686,-0.643118799,0
85,146.9387665,413.9251404,415.0974731,415.4045105,409.944458,415.2685547,493.3518372,490.8207703,956.9834595,956.9834595,0,0,0,0,5792.160156,0,42.07839966,447.1599426,0,1193.815674,1193.815674,185.7824249,642.559082,116.23806,229578.7344,229704.3125,-0.039357021,-0.039289296,47.58729553,47.61642838,0,0,0,357.3513794,174.7760773,-12.4845705,-57.74609375,-58.0531311,0,53.78121185,16.15143967,262.9417725,3.494977236,94.1295166,126.3574905,447.1599426,0,64.98575592,0,0,0.113945425,-3.369674683,1.218385577,1.766253114,-3.607999802,-3.993035555,3.123054504,3.418766499,1008.094788,684.6826782,684.6826782,1212.927979,932.8981934,0,33.07500076,7792.819336,4.248399734,3.299999952,4.399999142,5624.722168,3.08722949,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,6166353.038,-0.631738901,0
90,133.7825317,404.9664307,406.0413513,406.3465271,401.2500916,406.2414246,493.3518372,490.8207703,956.9789429,956.9788818,0,0,0.003857848,-0.003857848,5820.309082,0,41.79690933,406.9425049,0,1192.296021,1192.296021,185.4385529,622.390564,114.6020432,229578.7344,229704.3125,-0.042197611,-0.042125005,47.58724976,47.61638641,0,0,0,349.7262878,169.2902374,-12.28350639,-56.31506348,-56.62023926,0,54.20769501,16.16663551,263.621582,3.50706625,97.56679535,126.9638824,406.9425049,0,64.9848938,0,0,0.120118454,-3.615678072,1.181321621,1.769761324,-3.607999802,-4.272594929,3.086660624,3.370648384,1004.140015,681.9748535,681.9748535,1229.429443,922.8135376,0,33.07500076,7850.737305,4.373696804,3.299999952,4.399999142,5622.824219,3.087148666,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,5472941.301,-0.620334625,0
95,122.2751999,396.2878113,397.2740173,397.5761719,392.8164368,397.4974365,493.3518677,490.8207703,956.9752808,956.9748535,0,0,-0.003857848,0.003857848,5875.302246,0,41.24697876,371.7657166,0,1190.786987,1190.786987,184.7667389,602.8277588,113.0257797,229578.7344,229704.3125,-0.04495297,-0.044875618,47.58729553,47.61624908,0,0,0,343.0568848,163.9691467,-11.89069843,-54.21713257,-54.51928711,0,54.57409668,16.17968941,264.2056274,3.519083738,100.8222733,127.4833908,371.7657166,0,64.98403168,0,0,0.126044348,-3.854832649,1.141693115,1.773370028,-3.607999802,-4.547769547,3.051728487,3.324287653,1000.343384,679.1893311,679.1893311,1245.831177,913.277771,0,33.07500076,7903.560059,4.498949051,3.299999952,4.399999142,5620.926758,3.087067604,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,4868044.862,-0.608878016,0
100,112.3602448,387.9546814,388.8600159,389.157959,384.7097778,389.1030579,493.3518677,490.8207703,956.9709473,956.9713135,0,0,0.005785009,-0.005785009,5915.594727,0,40.84405136,341.4490662,0,1189.32666,1189.32666,184.2745209,584.0396729,111.5044327,229578.7344,229704.3125,-0.047598798,-0.047516886,47.58707428,47.61640167,0,0,0,336.6835938,158.8587799,-11.60289478,-52.17642212,-52.47436523,0,54.88945007,16.19091797,264.708313,3.531062126,103.882225,127.9287796,341.4490662,0,64.98316956,0,0,0.1317292,-4.087382793,1.101139903,1.777061224,-3.607999802,-4.817182064,3.018092871,3.279542208,996.7007446,676.340271,676.340271,1262.174561,903.0452271,0,33.07500076,7951.927246,4.62416029,3.299999952,4.399999142,5619.030762,3.086986303,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,4339446.094,-0.597371519,0
105,103.7067719,379.9054871,380.7363892,381.0294189,376.8714905,380.9960327,493.3518677,490.8207397,956.9673462,956.9676514,0,0,0.009635814,-0.009635814,5970.116211,0,40.29883575,315.0271606,0,1187.912109,1187.912109,183.6084747,565.8914795,110.0347672,229578.7344,229704.3125,-0.050154384,-0.050068058,47.5870285,47.61637878,0,0,0,330.5099182,153.9224854,-11.2134552,-50.22647095,-50.51950073,0,55.16157913,16.20061493,265.1420898,3.543017149,106.7823715,128.3135681,315.0271606,0,64.9822998,0,0,0.137180075,-4.313522339,1.060489774,1.780816078,-3.607999802,-5.080216408,2.985628843,3.236316681,993.2073975,673.4418945,673.4418945,1278.4375,892.6282959,0,33.07500076,7996.412109,4.749328136,3.299999952,4.399999142,5617.135254,3.086905241,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,3876711.182,-0.585836649,0
110,96.04943085,372.1938477,372.9576416,373.244751,369.3540955,373.2296448,493.3518677,490.8208008,956.9628906,956.9628906,0,0,0,0,6032.223633,0,39.67776489,291.6730347,0,1186.533325,1186.533325,182.849762,548.4849243,108.6142044,229578.7344,229704.3125,-0.052605003,-0.052514486,47.58710861,47.61621094,0,0,0,325.0530396,149.187912,-10.76983166,-47.90460205,-48.19171143,40.22807693,55.39642334,16.20898819,265.5164185,3.554963112,109.5533676,128.6461334,291.6730347,0,64.98143768,0,0,0.142404512,-4.533473015,1.020933747,1.784618258,-3.607999802,-5.335920811,2.95423913,3.194535494,989.8583374,670.5070801,670.5070801,1294.654297,882.5060425,0,33.07500076,8352.582031,6.847242832,3.299999952,4.399999142,4417513.5,1425.518188,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,3470908.303,-0.574306667,0
115,89.24412537,364.8635559,365.5668945,365.8471375,362.2023621,365.8479309,493.3518677,490.8208008,956.9564819,956.9564819,0,0,0,0,6090.160156,0,39.09840012,270.8864746,0,1185.188843,1185.188843,182.1419983,531.9214478,107.2402191,229578.7344,229704.3125,-0.054936029,-0.054841496,47.58704758,47.61616135,0,0,0,320.196106,144.6826324,-10.35599899,-45.37078857,-45.65103149,47.11289978,55.59789276,16.21616936,265.8375549,3.566958666,112.2089462,128.9318848,270.8864746,0,64.98057556,0,0,0.147410482,-4.747566223,0.983433962,1.788460493,-3.607999802,-5.583672047,2.923847675,3.154124022,986.6485596,667.5414429,667.5414429,1310.853882,872.741333,0,33.07500076,9060.459961,11.42956161,3.299999952,4.399999142,5154500,1663.977417,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,3114378.414,-0.562821507,0
120,83.39613342,357.8471069,358.4940796,358.7669678,355.3522644,358.784668,493.3518677,490.8208008,956.9497681,956.9497681,0,0,0,0,6144.26709,0,38.55733109,253.0261383,0,1183.932251,1183.932251,181.4810181,516.0924683,105.9109955,229578.7344,229704.3125,-0.057162996,-0.057064626,47.58697891,47.61611557,0,0,0,314.7054749,140.3771667,-9.969520569,-43.78860474,-44.06149292,53.97878647,55.72265625,16.22061157,266.036438,3.578807831,114.7179642,129.131012,253.0261383,0,64.97971344,0,0,0.152205974,-4.955933571,0.948201656,1.792325616,-3.607999802,-5.823406696,2.89439249,3.115029335,983.572937,664.5581665,664.5581665,1327.008911,861.9415283,0,33.07500076,9810.576172,16.6895237,3.299999952,4.399999142,5885536.5,1900.759766,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,2800546.236,-0.551424682,0
125,78.14854431,351.0965271,351.6920471,351.9573975,348.7559814,351.9897156,493.3518982,490.8208008,956.9429321,956.9429321,0,0,0,0,6201.131836,0,37.98868179,237.0367889,0,1182.716797,1182.716797,180.7863312,500.8500366,104.6255798,229578.7344,229704.3125,-0.059307113,-0.059205063,47.58689499,47.61606598,0,0,0,309.7318726,136.2312164,-9.563344002,-41.96017456,-42.2255249,60.81806183,55.72265625,16.22061157,266.036438,3.58998251,117.1364441,129.1295929,237.0367889,0,64.97885132,0,0,0.15679954,-5.1587286,0.91541934,1.796195507,-3.607999802,-6.055113792,2.865822792,3.077222824,980.6260376,661.5709839,661.5709839,1343.101318,851.5299683,0,33.07500076,10594.24023,22.62106323,3.299999952,4.399999142,6610446.5,2135.80542,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,2523760.288,-0.540160537,0
130,73.43801117,344.6499634,345.1990356,345.4564514,342.4518127,345.5010376,493.3518372,490.8208313,956.9356079,956.9356079,0,0,0,0,6260.42627,0,37.39573669,216.2259216,0,1181.542969,1181.542969,180.0619812,486.2796021,103.3821106,229578.7344,229704.3125,-0.061356071,-0.061250493,47.5868454,47.61597824,0,0,0,305.2660828,132.2680511,-9.139812469,-39.93295288,-40.19036865,67.6414032,55.70733261,16.22005844,266.0120239,3.611139297,119.4695892,129.1088715,216.2259216,0,64.9779892,0,0,0.161199778,-5.356232166,0.885575652,1.800066829,-3.607999802,-6.278589725,2.838095903,3.040650368,977.8026123,658.5828857,658.5828857,1359.15625,841.4467163,0,33.07500076,11397.16113,29.21863747,3.299999952,4.399999142,7330160,2369.411377,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78900,0,100,100,0,2279159.382,-0.529072881,0
135,69.26558685,338.5343323,339.0436401,339.2926941,336.4614258,339.3475952,493.3517761,490.8208618,956.9282837,956.9282837,0,0,0,0,6322.64209,0,36.77357864,189.6389771,0,1180.432617,1180.432617,179.3019409,473.793396,102.1791077,229578.7344,229704.3125,-0.063300639,-0.063191719,47.58677673,47.61591339,0,0,0,301.3191223,128.8717957,-8.695413589,-37.72451782,-37.97357178,74.4568634,55.69200516,16.2195015,265.9876099,3.630001068,121.710556,129.0859833,189.6389771,0,64.97711945,0,0,0.165414929,-5.550125122,0.858965755,1.803930044,-3.607999802,-6.495229244,2.81117487,3.005267859,975.0971069,655.6010132,655.6010132,1375.192627,831.1809692,80,33.07500076,12169.79297,36.47768021,3.299999952,4.399999142,8045163.5,2601.732422,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78899.35938,0,100,100,0,2062558.621,-0.518203497,0
140,65.45923615,332.7476807,333.2378235,333.4780884,330.7411804,333.5415039,493.3518372,490.8209534,956.9205933,956.9205933,0,0,0,0,6393.305176,0,36.06694794,161.5037842,0,1179.348389,1179.348389,178.4387054,473.793396,100.963707,229578.7344,229704.3125,-0.065141693,-0.065029614,47.58670807,47.61584473,0,0,0,297.7042542,128.8717957,-8.190677643,-35.53356934,-35.77383423,81.26631165,55.6766777,16.21894455,265.9631958,3.646435022,123.9511414,129.0631104,161.5037842,0,64.97625732,0,0,0.169430122,-5.752355576,0.835637569,1.808936477,-3.607999802,-6.715781212,2.785027266,2.969520807,972.5139771,651.7366333,651.7366333,1391.214844,821.5512085,79.99350739,33.07500076,12888.26074,44.39253998,3.299999952,4.399999142,8755478,2832.773682,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78892.95313,0,100,100,0,1870351.597,-0.507591069,0
145,62.13164902,327.3153687,327.7886353,328.0196838,325.370575,328.0901794,493.3518066,490.8209534,956.9126587,956.9126587,0,0,0,0,6466.087891,0,35.33911896,132.0713348,0,1178.340942,1178.340942,177.5495758,473.793396,99.77923584,229578.7344,229704.3125,-0.066871151,-0.066756092,47.58664322,47.61577606,0,0,0,294.540863,128.8717957,-7.670800686,-33.24777222,-33.4788208,85.7240448,55.66135025,16.2183876,265.9387817,3.660317659,126.1125488,129.0402527,132.0713348,0,64.9753952,0,0,0.173237666,-5.949395657,0.815646589,1.813892007,-3.607999802,-6.927856922,2.759623289,2.934683323,970.0629272,647.9116821,647.9116821,1407.240479,811.4627075,79.98700714,33.07500076,13523.83496,52.89668274,3.299999952,4.399999142,9212517,2982.098633,0,0,1.95518E-05,0,0,0.002405913,5.79167E-05,0,0,0,1000,78886.54688,0,100,100,0,1699428.824,-0.497270793,0
